From Class,To Class,References,From Entities,To Entities
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.Classified,18,2,2
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.Content,4,3,3
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.ContentHistoryManager,3,2,2
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.ContentManager,25,12,5
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.Pathed,4,2,2
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.Previewed,2,1,2
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.Searched,10,10,1
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.Secured,11,3,3
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.StandardArticle,34,20,5
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.StandardArticleFactory,10,8,2
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.StandardContent,15,13,2
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.StandardContentClassificationType,22,13,1
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.StandardContentClassificationTypeFactory,4,4,1
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.StandardContentFactory,9,8,2
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.StandardContentRequest,10,7,2
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.StandardContentRequestFactory,8,6,3
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.StandardContentRuleType,22,13,1
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.StandardContentRuleTypeFactory,4,4,1
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.StandardContentType,2,2,1
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.StandardContentTypeFactory,2,2,1
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.interfaces.Versioned,1,1,1
com.corendal.netapps.wiki.blocks.AbstractArticleEntryBlock,com.corendal.netapps.wiki.utils.ContentUtil,4,4,3
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.blocks.AbstractCommonContentEntryBlock,3,3,3
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.constants.HTTPParameterConstants,7,5,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.dictionaries.BlocksDictionary,1,1,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.dictionaries.ButtonsDictionary,2,1,2
