net.jforum.context.ResponseContext,6.144225959515528E-5,0.0012579584808581753,4.488807962274125E-5,9.046465278453731E-6,0.023221723825019976,1.6780744681539586E-5,6.931920036492755E-5,3.143888857010423E-5,5.4327263321155574E-5,2.137857518867027E-5,2.9486071566180708E-5,3.96709794093819E-5,1.2705046130568433E-5,0.002477359462615234,2.233633709349661E-5,0.1457876545637745,0.13905001220868707,6.154935493602227E-5,1.4157431356048452E-5,3.2364564715173295E-5,2.406212485129669E-5,0.15480109051452678,4.849484458312358E-5,2.5288687815295126E-5,2.5914009760227958E-5,0.5326452774648283,3.052469775845979E-5,5.574053387114221E-5,1.3831888928603036E-5,1.4175430292290601E-5
net.jforum.context.SessionContext,3.666958852009104E-4,2.3367566550991267E-4,2.678982544048224E-4,5.399055332729755E-5,3.8456359167782423E-4,1.00149800249417E-4,4.1370655484878466E-4,1.8763162601617884E-4,3.2423260546337245E-4,1.2759028728432056E-4,1.7597694461924683E-4,2.3676188029480332E-4,7.582546879077581E-5,2.3723485488143426E-4,1.333063425175773E-4,0.8628068491157009,6.343289954237112E-4,3.6733504497593936E-4,8.449350426699897E-5,1.9315618900689663E-4,1.4360608204026394E-4,7.701405982032228E-5,0.014837412255584962,1.50926379093166E-4,1.546583867641661E-4,0.11654898531746495,1.8217560908048453E-4,3.3266719915784964E-4,8.255062213035369E-5,8.46009244026105E-5
net.jforum.context.standard.StandardRequestContext,0.23041637753327182,8.312237659957732E-5,9.529592884400017E-5,1.920535070135839E-5,1.3679575759066012E-4,3.562497359123321E-5,1.4716240126593584E-4,6.674373493566133E-5,1.1533500794093315E-4,4.5386017782179635E-5,6.259796813486975E-5,8.422019526656206E-5,2.697239851189809E-5,8.43884403066529E-5,4.7419315065086455E-5,0.35866460167950676,0.007988088861049727,1.306672728633673E-4,3.005576497053584E-5,6.87089151972023E-5,5.108310618177847E-5,2.739520039400785E-5,0.06996497899285535,5.368705934534093E-5,5.501459743718483E-5,0.3312564742523678,6.480293766234312E-5,1.1833533521937206E-4,2.9364649015871016E-5,3.009397612507431E-5
net.jforum.context.standard.StandardSessionContext,0.032929245368183035,1.3140267800795197E-4,0.00833140742327204,3.0360471120759843E-5,2.1625138287529144E-4,5.63171690386246E-5,2.32639325528177E-4,1.0551076460491142E-4,1.8232550044273022E-4,7.174775944417907E-5,9.895699554408741E-5,1.3313814706827296E-4,4.2638884278233334E-5,1.3340411454579096E-4,7.496206489465156E-5,0.5956218535954811,3.5670179243903216E-4,2.0656326592964093E-4,4.751317477039132E-5,1.0861738835291629E-4,8.075391041314848E-5,4.3307263863235566E-5,0.24149518277305104,8.487032807463683E-5,8.696894540924684E-5,0.11871385409183423,1.0244268631339347E-4,1.8706851977657812E-4,4.642063518030648E-5,4.757358026216784E-5
net.jforum.context.web.WebRequestContext,0.04106232301699229,0.0722548864634717,3.2840286054178944E-5,6.61842765430105E-6,0.005397233648983758,1.2276855240309967E-5,0.001834078168851793,2.3000807843528522E-5,3.974602796559776E-5,1.5640645145153783E-5,2.1572119658172896E-5,2.9023436128319365E-5,9.295059017138827E-6,2.908141568013028E-5,1.6341347317994286E-5,0.12092570234084901,0.006319533112976971,4.502973706019559E-5,1.0357629451572446E-5,2.3678035955158338E-5,0.0035843319079998013,9.440762353274619E-6,0.0125190268964993,0.0856199725285914,0.2568233724774555,0.3932519946214601,2.233198244456235E-5,4.077998195791769E-5,1.0119461400501198E-5,1.0370797540290673E-5
net.jforum.context.web.WebResponseContext,1.711918583445327E-4,1.0909141073841006E-4,1.2506821556966869E-4,2.520547279139939E-5,1.7953339147753098E-4,4.6754902657655666E-5,0.08848554769692962,8.759576542375742E-5,1.5136788959263351E-4,5.956548537474947E-5,8.215478108966517E-5,1.1053220913729673E-4,3.539909618845664E-5,1.1075301717388195E-4,6.223402395746378E-5,0.39261351972225816,2.9613629143645517E-4,0.010359075894763273,3.944576581649994E-5,9.017490591344202E-5,6.704245410493408E-5,3.595398953570055E-5,1.3511746831929383E-4,7.04599324751473E-5,7.220221907922119E-5,0.5060604872904377,8.504862563824004E-5,1.5530557699849985E-4,3.853873190382195E-5,3.949591487292822E-5
net.jforum.context.web.WebSessionContext,2.6889782477899243E-4,1.7135419483906152E-4,1.964495942791316E-4,3.9591233319594555E-5,2.820002008877378E-4,7.343977537234706E-5,3.0337071449465215E-4,1.3759013430939538E-4,2.3775953276311716E-4,9.356186447219876E-5,1.2904376495373666E-4,1.7361731388661555E-4,5.560276088049317E-5,1.7396414580552602E-4,9.775344359967431E-5,0.6860357783349005,4.651529890231119E-4,2.693665201751716E-4,6.195902496397615E-5,1.4164129231528525E-4,1.0530623506861384E-4,5.6474353814299224E-5,0.149564643383506,1.1067420355067888E-4,1.1341088204992252E-4,0.1601414903197726,1.3358924107558743E-4,2.4394461415855437E-4,6.053431091227732E-5,6.20377960709592E-5
net.jforum.ControllerUtils,0.10017356513500714,2.7492910860640104E-5,8.87334911644656E-4,6.352212442425077E-6,4.524550095182041E-5,8.675986105324244E-4,0.07878370685233271,2.2075638716779165E-5,3.814731029294725E-5,0.04537323680595582,0.007723044558961291,0.006874380587341786,8.921180773710539E-6,2.7911664246508733E-5,1.5684043881917347E-5,0.09808954068857763,0.040297963288007034,0.01715952991729406,9.941011084944039E-6,2.2725626457335537E-5,1.6895850939220983E-5,9.061023436205027E-6,0.5700072224202613,1.775711423726134E-5,1.8196200412563914E-5,0.00857757790385777,0.024840085283825496,3.913967521071462E-5,9.712422946427524E-6,9.953649509259899E-6
net.jforum.dao.ApiDAO,0.0014622295671945036,0.11695436615744847,0.0010682660057008842,2.152917079533405E-4,0.0015334784951561075,3.99355446797791E-4,0.0016496884231755916,7.481963184596897E-4,0.1173154692962035,5.087766132193056E-4,7.017223316422794E-4,9.441071899728196E-4,3.023602033371854E-4,9.459932144770882E-4,5.315698468145106E-4,0.017846569130633157,0.26358021066196036,0.4655550402650244,3.3692469744346653E-4,7.702259612151029E-4,5.726408930746088E-4,3.0709980641659487E-4,0.0011541013639989374,6.018311709680614E-4,6.167128540786945E-4,6.582646044283258E-4,7.264400086551357E-4,0.001326537423177997,3.291772974304551E-4,3.3735304394186575E-4
net.jforum.dao.AttachmentDAO,1.0448581306804845E-4,6.658321756635826E-5,7.633455421966994E-5,1.5383992812751933E-5,1.095770123812851E-4,2.853654412273999E-5,1.1788096757964148E-4,5.34634933000109E-5,0.04776314621947019,3.635539815011543E-5,5.0142624670300745E-5,6.746259929414956E-5,2.1605603110406743E-5,6.759736801187755E-5,3.7984122940036306E-5,0.2707186785889372,0.14733830778326318,1.0466793436111314E-4,2.407546102533711E-5,5.503765455795502E-5,4.0918916325643554E-5,2.1944278577298086E-5,8.246804885209408E-5,4.3004751537710485E-5,4.4068144587967906E-5,4.70372874073213E-5,5.1908863459191386E-5,9.478972682236148E-5,0.5306198052285068,0.0020967478010811666
net.jforum.dao.BanlistDAO,3.6669588520091024E-4,2.3367566550991256E-4,2.6789825440482227E-4,5.399055332729753E-5,3.8456359167782407E-4,1.0014980024941696E-4,4.137065548487845E-4,1.8763162601617876E-4,0.08033816842106767,1.275902872843205E-4,1.7597694461924675E-4,2.3676188029480322E-4,7.582546879077578E-5,2.3723485488143418E-4,1.3330634251757724E-4,0.8919028257759203,0.022456311490588517,3.673350449759392E-4,8.449350426699894E-5,1.9315618900689655E-4,1.4360608204026389E-4,7.701405982032226E-5,2.894239254750853E-4,1.5092637909316594E-4,1.5465838676416606E-4,1.6507867658592046E-4,1.8217560908048445E-4,3.3266719915784953E-4,8.255062213035366E-5,8.460092440261047E-5
net.jforum.dao.BannerDAO,1.9810077287802118E-4,1.2623902205757484E-4,1.447271523682107E-4,2.9167413035981103E-5,2.0775347585475333E-4,5.410410542817755E-5,2.234974308897542E-4,1.0136456838014329E-4,0.03554194647333499,6.892832874005184E-5,0.16514006833722342,1.2790629338192973E-4,4.096332840784675E-5,1.2816180928746523E-4,7.201632346598448E-5,0.47790461339994955,0.3186437561110049,1.9844606730464506E-4,4.564607669184536E-5,1.0434911290993772E-4,7.758057014076954E-5,4.160544306222863E-5,1.56356004089306E-4,8.153522728965483E-5,8.355137645807748E-5,8.918074823619693E-5,9.84170546080582E-5,1.7971739505129577E-4,4.4596470005723277E-5,4.5704108463528986E-5
net.jforum.dao.BookmarkDAO,1.92797398440478E-4,1.228594653154473E-4,1.4085264814928675E-4,2.8386569476125167E-5,2.0219168799723061E-4,5.265567932904963E-5,2.1751416013004278E-4,9.865092797879636E-5,0.02694156564223986,6.708304196326753E-5,0.24103237040740766,1.24482101962241E-4,3.986669528724491E-5,1.2473077742741824E-4,7.008836769172552E-5,0.5110038882298183,0.18390672751952783,1.9313344895750484E-4,4.4424081276154955E-5,1.0155557298605452E-4,7.55036533950286E-5,4.049161982977337E-5,1.5217018278635628E-4,7.935244004513719E-5,8.131461469439596E-5,8.679328203076197E-5,0.03451576048692156,1.7490616375194208E-4,4.34025737094244E-5,4.4480559473816424E-5
net.jforum.dao.CategoryDAO,1.6777344565151016E-4,1.0691303925057097E-4,1.2257081423451525E-4,2.470216200923388E-5,1.7594841243598664E-4,0.29291441902491305,1.892821190441429E-4,8.584662572006332E-5,0.0034763975751540242,5.837606309006758E-5,8.051428866680591E-5,1.0832506733536404E-4,3.469223593877928E-5,1.0854146620785534E-4,6.0991315457822935E-5,0.44135057808264017,0.2598782982176249,1.6806587881508303E-4,3.865810039913096E-5,8.837426512393529E-5,6.570372936475131E-5,3.5236049001716245E-5,1.324194003549741E-4,6.905296645554953E-5,7.076046253453744E-5,7.552803151646165E-5,8.335034802026612E-5,1.5220438655146116E-4,3.7769178423960296E-5,3.870724806347964E-5
net.jforum.dao.ConfigDAO,2.592190763973505E-4,0.1544258251895082,1.8937855830379003E-4,3.816618056680944E-5,2.7184984362765884E-4,7.079637315212658E-5,2.9245114378274336E-4,1.3263769450862168E-4,0.01565526545501483,9.019418477792093E-5,1.2439894444530192E-4,1.6736810641464653E-4,5.36013868183221E-5,1.677024544137759E-4,9.423489158156894E-5,0.6716265468655764,0.1547090489461066,2.5967090150158523E-4,5.9728862585046246E-5,1.3654303452946274E-4,1.0151582674870698E-4,5.444160750616648E-5,2.0459515821357515E-4,1.0669057977318626E-4,1.093287538586534E-4,1.1669490660920298E-4,1.2878081002216476E-4,2.3516403535901243E-4,5.8355429903263724E-5,5.9804798393064496E-5
net.jforum.dao.DataAccessDriver,7.419231690410959E-5,4.727879348521009E-5,5.420293215990254E-5,1.0923722910314084E-5,7.780742848508217E-5,2.026296453781307E-5,0.004498870467760986,3.796286138034677E-5,0.5828675978489953,2.58149038757231E-5,3.560480978905647E-5,4.790321670509243E-5,1.534150623709792E-5,4.799891202602489E-5,0.05300897113924728,0.1833990747436284,0.15171572970710015,7.432163590248156E-5,1.709528003424774E-5,3.9080627204033276E-5,2.9055324529347543E-5,1.5581989770980987E-5,5.8558147132504616E-5,3.05364150479487E-5,0.0015030137139202266,3.339980071132586E-5,3.685896424415328E-5,0.022143140628918524,1.670218337566281E-5,1.7117013980727138E-5
net.jforum.dao.ForumDAO,8.271350845272295E-5,5.270889288479487E-5,0.1936693479739126,1.217834251550944E-5,8.674382553659004E-5,2.259022171718687E-5,9.331743824363724E-5,4.2323000368504904E-5,7.313530758042022E-5,2.8779816550149823E-5,3.9694120069750634E-5,0.3380486377049837,1.710352040171174E-5,5.351171901960383E-5,3.006915466910136E-5,0.19954070196582102,0.26758591172504065,8.285768009355153E-5,1.9058719940529216E-5,4.356914466974235E-5,3.2392408423650095E-5,1.7371624130542397E-5,6.528371130504386E-5,3.4043606259780475E-5,3.488541403701192E-5,3.723585963794709E-5,4.10923176116436E-5,7.503785098218537E-5,1.8620475050096355E-5,1.9082950090507663E-5
net.jforum.dao.generic.AutoKeys,1.5071901942805826E-4,9.604516601149342E-5,1.101113043258198E-4,2.2191149626372664E-5,1.5806298839065883E-4,4.116348259876945E-5,0.009139293308647527,7.712018549473599E-5,1.3326579962922E-4,0.16149897814150843,7.232988862263009E-5,9.73136592913355E-5,3.116571732883517E-5,9.750806088892188E-5,5.4791455368477746E-5,0.36658911308047404,0.015209474686474309,1.5098172631525838E-4,3.4728445627867456E-5,7.939088650430231E-5,5.902484522605201E-5,3.165425096584634E-5,1.1895876667043655E-4,6.203362726660042E-5,6.356755376911066E-5,6.785049210432137E-5,7.487765822426995E-5,0.44560958217193386,3.392988392505743E-5,3.4772597357296676E-5
net.jforum.dao.generic.GenericApiDAO,0.021475667037660063,3.364697981431542E-4,3.8574693426376565E-4,7.774104564988344E-5,5.537334569377954E-4,1.4420578625705933E-4,5.956964354705792E-4,2.701709448143516E-4,4.6686281634688247E-4,1.8371736789067267E-4,2.5338935872796413E-4,3.409136415507791E-4,1.0918115980313792E-4,3.4159467807781023E-4,1.919479208937513E-4,0.01691816127209299,0.011387201537013298,0.24142703108930558,1.2166227177779832E-4,2.7812576796745867E-4,2.0677852497296998E-4,1.108926130813968E-4,4.1674176714079066E-4,2.1731902719584006E-4,2.2269274835328272E-4,2.3769693291511142E-4,2.6231482118670407E-4,0.7022256615843175,1.1886471406503234E-4,1.2181694612639533E-4
