org.endeavour.mgmt.controller.StandardReportController,2.1883544119643287E-5,5.563672365542603E-6,0.09066758137662721,2.1679807657778364E-5,8.837487935537789E-5,0.0072904534243042295,2.6241144984923747E-5,1.2266417561946575E-5,1.2074584831932571E-4,1.506202068031095E-5,1.0808950116857976E-5,1.5636211241832858E-5,2.779534331110275E-6,4.362468969659593E-5,8.655049851822697E-5,1.4601262794417346E-4,1.835723317901554E-5,1.1716451236722674E-5,4.138204793538224E-5,6.922219628437449E-5,4.8826280127354645E-5,6.760297857240802E-5,2.7905587847456156E-5,1.605058353150902E-5,6.060337581239695E-5,1.3656063918303436E-5,5.9504943290278765E-5,0.004840462769564323,2.9980204504047283E-5,0.5841276453660759,8.986415847918903E-5,1.0423200951481446E-4,3.1479320740430656E-5,0.03674501426347247,1.8935722205406922E-5,6.972771388352172E-5,0.155232587383976,8.887708132261806E-6,3.204347081201283E-5,4.9930585947580866E-5,1.0268597871427707E-5,3.876523380160854E-5,4.754598283935664E-5,7.4550724482320625E-6,1.5481343648257528E-5,5.319568277317289E-5,2.906161268209378E-5,0.10732522795950607,7.025206414780292E-5,2.6983626115327342E-5,1.8979608660324957E-5,0.011965900148638079
org.endeavour.mgmt.model.persistence.SessionFactoryManager,5.581617860756633E-5,1.4190705526092314E-5,1.8689987036440243E-4,5.5296528285746725E-5,2.2540901160951002E-4,3.52675318728669E-4,6.693067756016764E-5,3.128673078589789E-5,3.079744212850773E-4,3.841719750177274E-5,2.7569313589441293E-5,0.675007158879748,7.089481659045017E-6,1.1126915542072387E-4,2.2075574493122862E-4,0.0064532061627133805,4.682196815372957E-5,2.988398640093834E-5,1.0554907221974322E-4,1.7655816856230696E-4,1.2453633458234904E-4,1.724281910540235E-4,7.117600636016788E-5,4.093862640586636E-5,1.5457500074358852E-4,3.483116347941868E-5,1.5177333820173936E-4,1.8451420656550734E-4,7.646752464502283E-5,8.362649043614282E-5,2.2920756768967193E-4,2.658542157475391E-4,8.029117126944544E-5,0.3126301579135928,4.829746255459287E-5,1.7784754200424145E-4,6.852069988144654E-4,2.2668992819903936E-5,8.173009272498044E-5,1.2735297756129839E-4,2.6191090881225455E-5,9.887462477763951E-5,1.2127080767742994E-4,1.901491152565878E-5,3.948672287413471E-5,1.3568093516230935E-4,7.412456388321539E-5,1.0839763502606149E-4,1.7918495005131245E-4,6.882445030377706E-5,4.840939936851869E-5,1.162995175631744E-4
org.endeavour.mgmt.view.ActorsListView,1.4490599808001188E-5,3.6840901670742403E-6,4.852161672799876E-5,1.4355691882710759E-5,5.851908643397757E-5,0.050608376347508185,1.7376067075851042E-5,8.122438805899546E-6,0.2858157019080153,9.973599924443201E-6,7.157349359487102E-6,1.0353810990578367E-5,1.8405208692208768E-6,2.8886907746089014E-5,0.11687745101327972,9.668500435239727E-5,1.2155586779040052E-5,7.758268272866777E-6,2.7401900377228315E-5,4.583677756691123E-5,3.2331238558555315E-5,4.4764582142904384E-5,1.8478209182832306E-5,1.062819538592101E-5,4.012966369204633E-5,9.042619244430018E-6,0.350499822240625,4.790226763874494E-5,0.11210404030985587,2.171051541843668E-5,5.950524058101934E-5,6.901918303567587E-5,2.084462354833262E-5,0.08274147141493558,1.253864415443261E-5,4.617151554102981E-5,1.7788857376409498E-4,5.885162890014675E-6,2.1218186115449637E-5,3.3062475401136985E-5,6.799544969984378E-6,2.566912774327463E-5,3.1483465659694964E-5,4.936516260637008E-6,1.025126250439811E-5,3.5224520597077586E-5,1.9243692742316983E-5,2.8141424018653658E-5,4.6518723918127115E-5,1.7867714903408062E-5,1.2567704394937176E-5,3.0192854633067208E-5
org.endeavour.mgmt.controller.ActorMaintenance,4.533956973110101E-5,1.1527132433365203E-5,1.5181905885566752E-4,4.4917456956817766E-5,0.3064279006004056,0.1040145563070484,5.436789472322802E-5,2.5414260659061122E-5,2.501681071257964E-4,3.120634999489175E-5,2.239459681959702E-5,3.239599061529264E-5,5.758797109662041E-6,0.04948470677225161,1.7932023905151026E-4,3.0251725635034257E-4,3.803355842360799E-5,2.4274809187401928E-5,8.573767748606396E-5,1.4341847820518926E-4,1.011610605869518E-4,1.4006369097510624E-4,5.781638198912211E-5,3.32545106621229E-5,1.255615163870943E-4,2.829340891453298E-5,1.2328572149485916E-4,1.498811803970676E-4,0.26185202480016695,6.792992979965076E-5,1.8618566798038003E-4,2.1595379787534832E-4,6.522064479113792E-5,0.2737076983815991,3.9232104847685865E-5,1.444658382813965E-4,5.565947235731312E-4,1.841405854596674E-5,6.638948295416406E-5,1.0344902411182089E-4,2.127506434455101E-5,8.031601332403893E-5,9.850846794252637E-5,1.5445842559552335E-5,3.2075127138169953E-5,1.10213837178359E-4,6.021149990578028E-5,8.805156953694292E-5,1.4555221694295705E-4,5.590620930344005E-5,3.9323031297813336E-5,9.447028115848402E-5
org.endeavour.mgmt.view.model.CommentsListModel,6.183197058232116E-5,1.5720160507598388E-5,2.070436847255754E-4,6.12563130541025E-5,2.497032889481971E-4,0.007126851358845896,7.414437514706726E-5,3.4658772166613364E-5,3.4116748641808476E-4,4.2557750907419306E-5,3.054069679012458E-5,4.4180126776454176E-5,7.853576370177269E-6,1.2326159397378167E-4,2.445484995028984E-4,4.125587914979241E-4,5.186837633301058E-5,3.310484189569407E-5,0.013589255353823465,1.9558736833935074E-4,1.3795869169879124E-4,1.9101226746056694E-4,7.88472597232305E-5,4.535093599662921E-5,0.1483668686889298,3.8585219005220227E-5,1.6813126260131487E-4,2.044008973203374E-4,8.4709090667003E-5,9.263964007470411E-5,2.5391124824715255E-4,2.9450762229465055E-4,8.894484473502587E-5,0.2048655433900285,5.350289751780899E-5,1.9701570870087653E-4,0.5329161063404169,2.5112226098924342E-5,9.053885119208652E-5,1.4107890863517052E-4,2.9013931108986803E-5,1.0953119764025371E-4,1.3434121073614138E-4,2.106431288222576E-5,4.374254827281915E-5,0.08772045169025819,8.2113608774232E-5,1.200805850083053E-4,1.9849726077208628E-4,7.624225614669173E-5,5.362689872961538E-5,1.2883412172057118E-4
org.endeavour.mgmt.model.ProjectMember,0.050288156838648373,2.3467144135207614E-6,3.0907597854303594E-5,9.144376909747185E-6,3.72758475967874E-5,0.0010639003843974594,0.07844619369660047,5.173881027424027E-6,5.092967450395845E-5,6.3530450222308E-6,4.55913241609146E-6,6.595234205615547E-6,1.1723863033505805E-6,0.1045985677368622,3.650633772542825E-5,0.2534673767061144,7.742940429123557E-6,4.941909441471713E-6,1.745463103694059E-5,2.9197392492442774E-5,2.05945511894446E-5,2.8514418856749684E-5,1.1770363335010747E-5,6.770013265354772E-6,2.5562039994980435E-5,5.760023222704286E-6,2.5098729565721664E-5,0.02315881928360111,1.2645420759438692E-5,1.3829297641178874E-5,3.7904014130684715E-5,0.11669107380695071,1.3277736512115256E-5,0.04566612164727132,7.986942672085227E-6,0.04326928742938841,1.1331255781515743E-4,3.7487672542181364E-6,0.17096186588337303,2.1060338930884872E-5,4.331215975399709E-6,1.6350878867193134E-5,2.0054531594124048E-5,3.1444924896114874E-6,6.529912240166732E-6,2.2437531777396137E-5,1.225796576081741E-5,1.7925697354476036E-5,0.11164884867338769,1.1381486934074395E-5,8.005453642816056E-6,1.9232430244514178E-5
org.endeavour.mgmt.controller.servlet.SecureServlet,4.280252750584447E-5,1.0882114805429686E-5,1.433238004048286E-4,4.2404034671903135E-5,1.7285446012553417E-4,0.07954211270590474,0.05600779459589746,2.399216837194606E-5,2.3616958321048717E-4,2.946015284077835E-5,2.1141474258313864E-5,0.22385645897171863,5.4365551580831345E-6,8.532653442530742E-5,1.692861116653232E-4,2.855894588925933E-4,3.590533479312953E-5,2.291647658116551E-5,8.094009979911996E-5,1.353932865845681E-4,9.55004448426259E-5,1.322262214019141E-4,5.458118140632199E-5,3.1393705669256443E-5,1.1853553729574918E-4,2.6710209657496777E-5,1.1638708784970744E-4,1.4149435878200021E-4,5.86389718639525E-5,6.412881079295211E-5,1.757673754335983E-4,0.13076896397126123,6.157112780685849E-5,0.2910332556057467,3.7036814791459437E-5,1.3638204008920563E-4,5.254496482132435E-4,1.738367285094287E-5,0.009388752718011267,9.766038200758761E-5,2.008458686743127E-5,7.58218128193619E-5,9.29962819161097E-5,1.458154775016934E-5,0.03267155386262493,1.0404666002190616E-4,5.6842276981677214E-5,8.31245146213313E-5,1.374076288369372E-4,0.17258522378304747,3.712265331850483E-5,8.918405780540873E-5
org.endeavour.mgmt.model.ITestPlanElement,1.543941518433356E-4,3.9253169930600656E-5,0.017337161221818637,1.5295673759008576E-4,6.235079869938861E-4,9.755416452642931E-4,1.8513817054471445E-4,8.654279787947844E-5,8.518936758115131E-4,1.0626651219150403E-4,7.6259982226152E-5,1.1031757742380557E-4,1.9610344797211914E-5,3.077836445646273E-4,6.106365009836144E-4,0.001030157442807516,1.2951510191259836E-4,0.016902836715282383,2.9196121787185834E-4,4.883807771550812E-4,3.4448223133844527E-4,4.769567708825157E-4,1.9688125213366566E-4,1.1324108276929048E-4,4.275727348477806E-4,0.05055686934079312,4.198230048825441E-4,5.103881192946048E-4,2.1151821757871555E-4,2.313207637036771E-4,6.3401524239647E-4,7.353842054094382E-4,2.2209487639437896E-4,0.8647719939962726,1.3359649394361785E-4,4.91947336599726E-4,0.0018953636034971392,6.270511537845204E-5,2.2607510333285286E-4,3.5227339896455395E-4,7.244765520207725E-5,2.734989068080401E-4,3.3544939768010107E-4,5.259749432187362E-5,1.0922494587256527E-4,3.753095147014534E-4,2.0503731099131187E-4,2.998406795158764E-4,4.956467654436058E-4,0.033830724718515254,1.3390612441057672E-4,3.216982212308126E-4
org.endeavour.mgmt.controller.DependencyMaintenance,3.065296839836411E-5,7.793210837669788E-6,0.02013921343325937,3.036758832953265E-5,0.30401180269099604,1.9368121697975615E-4,3.675679695948948E-5,1.7181956808814013E-5,1.691325067151092E-4,2.1097846007249212E-5,1.5140436326953713E-5,2.1902132782770698E-5,3.8933811428292625E-6,6.110647468011651E-5,1.2123400494166006E-4,2.0452447947484482E-4,2.57135537754447E-5,1.641160168283054E-5,5.796513584306641E-5,0.08358267962425246,6.839250596570514E-5,9.469361792979479E-5,3.908823441711279E-5,2.2482557079272092E-5,8.488905423432246E-5,1.9128478158985653E-5,0.003422779161945503,1.0133098115991443E-4,4.199421520640023E-5,4.592575544499376E-5,1.2587555265033853E-4,1.4600105340741647E-4,4.4094074459915117E-5,0.1850470456300996,2.6523861545878394E-5,9.766980149450331E-5,3.7630000843788525E-4,0.003351878008949973,4.488429720544473E-5,6.993934185409943E-5,1.4383547944861555E-5,5.429968199754619E-5,6.659915329417482E-5,1.0442554410464355E-5,2.1685204874483023E-5,7.451286565194861E-5,0.3974327248004159,5.95295013704297E-5,9.840427539840164E-5,3.779681362690917E-5,2.658533468333565E-5,6.386903449039992E-5
org.endeavour.mgmt.controller.IReportConstants,6.354414603621127E-5,1.615546400348953E-5,0.06251703041300279,6.295254810240015E-5,2.566177676242976E-4,0.0350149787727132,7.619749067897181E-5,3.561850057906367E-5,3.5061468000433367E-4,4.373620819723576E-5,3.138639248599656E-5,4.5403508918475475E-5,8.071048020516579E-6,1.266748035742795E-4,2.513202380418968E-4,4.239828659603233E-4,5.3304652097055326E-5,3.402154076789412E-5,1.2016275256451868E-4,0.014046393007729596,1.41778875389411E-4,0.027887080891472696,8.103060179422077E-5,4.660673875842201E-5,1.7597651193316483E-4,3.965367379069008E-5,1.727869482950817E-4,2.1006091746604918E-4,8.705475140521768E-5,0.26315760868579186,2.6094224859569515E-4,0.12491116982245638,9.14077968044998E-5,0.3489923266748378,5.498443444731748E-5,0.034815945409045104,7.800765778651518E-4,2.5807603210702995E-5,9.304594254263816E-5,0.013990375166295286,2.9817349473270173E-5,1.125642018655541E-4,1.38061223559638E-4,2.164760012231123E-5,4.495381352504997E-5,1.5446648934713627E-4,8.43873985960588E-5,0.06935035407364545,2.0399380462080463E-4,7.835346363844993E-5,5.511186934931856E-5,1.3240163895730184E-4
org.endeavour.mgmt.view.ProjectMemberAssignmentsReportView,1.1325903012982382E-5,2.8794976382085647E-6,3.792466373896925E-5,1.122045851118347E-5,4.573872069764833E-5,0.001305441610837307,1.3581194226307981E-5,6.348526311085268E-6,0.265346419697875,7.795400254733392E-6,5.594209056192564E-6,8.092574541275468E-6,1.4385574879140275E-6,0.01606300161662003,0.25052217699982426,7.556933436947077E-5,9.500848739834802E-6,6.063889360788856E-6,2.1417420269416895E-5,0.002503583647140703,2.527020806975858E-5,0.03211583517138345,1.4442632315523673E-5,8.30703433528694E-6,3.1365484171935795E-5,7.0677425298290315E-6,3.079698666788438E-5,3.7440578345057914E-5,1.551635725300203E-5,0.004952483940051145,4.6509502195532106E-5,0.09753036542075283,1.6292229982100996E-5,0.07577592930129184,9.800247711553566E-6,3.608781650924946E-5,1.390383255534688E-4,4.599863704130792E-6,1.6584207778776595E-5,2.5841745319308904E-5,5.3145479057349E-6,2.0063079175484183E-5,0.023468303484256343,3.858398211999026E-6,8.012422289195163E-6,0.0012614103388307828,1.5040936917654005E-5,2.199543450965326E-5,3.63591957797009E-5,1.3965467871652851E-5,9.822961296211873E-6,0.22829116416652043
org.endeavour.mgmt.view.ProjectPlanView,5.5548379947835005E-6,1.4122620393513671E-6,0.009096017520635333,5.5031222839689E-6,2.243275289156696E-5,0.1604028022901067,6.660955300107623E-6,3.1136621180029917E-6,0.17189641544113768,3.823287685750323E-6,0.30500396181516537,3.969038096650401E-6,7.055467261537972E-7,1.1073530069554448E-5,0.05630195633408051,3.706330606176523E-5,4.659732252892408E-6,2.9740606977530166E-6,1.0504266169896816E-5,0.004858860282944973,1.2393882568222374E-5,0.01333070532534728,7.083451327368674E-6,4.074220827843034E-6,1.538333702869759E-5,3.466404815319306E-6,0.23965891874520326,1.8362893174999115E-5,7.610064355205361E-6,8.322526156996964E-6,2.2810786002499764E-5,6.316190152761499E-4,7.99059448245218E-6,0.03292850340804388,4.8065737702351E-6,1.7699425296559005E-5,6.819194660506915E-5,2.2560229983642583E-6,8.133796252478613E-6,1.2674195477983041E-5,2.606542948322458E-6,9.840023737496448E-6,1.206889663444916E-5,1.892368048927266E-6,3.929727078825791E-6,1.3502995593918795E-5,7.376892400681577E-6,0.004852076932115925,1.7832524430532896E-5,6.8494239672954724E-6,6.099788607918517E-4,1.1574152782421732E-5
org.endeavour.mgmt.model.IPlanElement,1.3409468790616738E-4,3.409223411850915E-5,4.490146120970792E-4,1.3284626228006596E-4,0.02975890628048191,8.472791935404581E-4,1.607965386143859E-4,7.516430728510207E-5,7.398882355537451E-4,9.229478330018594E-5,6.623345764237334E-5,9.581322180013777E-5,1.703201211910393E-5,2.673168074552168E-4,5.303511178752352E-4,8.947142047689682E-4,1.1248669047858756E-4,7.179430641428321E-5,2.5357468481680256E-4,4.241693555752962E-4,2.991903303916682E-4,4.142473569926543E-4,1.7099566106770856E-4,0.1461852323314744,3.713562447286079E-4,8.367957306823215E-5,3.6462543524756015E-4,4.4328321215995566E-4,1.8370818475992016E-4,2.009071279237044E-4,5.506560646362817E-4,6.386972196690754E-4,1.9289424359727515E-4,0.7656820237459384,1.1603146846459324E-4,4.272669902325579E-4,0.0016461646237582433,5.446076018038432E-5,1.9635115749419498E-4,3.0595712938485676E-4,6.292236848267328E-5,2.375397650314898E-4,2.9134511737120963E-4,4.568207086557791E-5,9.486424746975853E-5,0.0441520284927321,1.7807937605304148E-4,2.604181690900628E-4,4.3048002486067327E-4,1.6534620273247168E-4,1.163003892775734E-4,2.79401920739118E-4
