org.endeavour.mgmt.controller.DefectMaintenance,2.2648544867094307E-4,1.2077943933741823E-4,1.3567075114801863E-4,4.378086365348093E-5,0.22075732968548037,1.1606508626650589E-5,1.3352049873307254E-4,1.0342948333908207E-4,0.19510896888213927,8.021807205397568E-5,2.9120815318244388E-5,0.13936376723735316,1.1154499096592754E-4,4.196663125594875E-5,7.272269126790683E-5,3.564187824908012E-5,4.601434680423889E-5,7.18171981884709E-5,3.395547912240799E-4,1.454097124729696E-4,2.051278963290262E-5,9.914966707438836E-5,4.349149051718554E-5,6.56787689517467E-5,6.856600698951934E-5,0.041002616174988196,1.3488637688807445E-5,6.362712214183668E-5,2.6898248272535684E-5,6.260614675004341E-5,0.2787618451353842,1.0273458645563435E-4,9.149236124382134E-5,0.0883458854420953,0.034165653893282404,8.640360224915581E-5
org.endeavour.mgmt.controller.DependencyMaintenance,2.2270503084490076E-4,1.1876343014932264E-4,1.3340618126451282E-4,4.305008841663287E-5,8.09596307437296E-5,1.1412776745120077E-5,1.312918201291507E-4,1.017030736962202E-4,0.17516061777818295,7.887909936790174E-5,2.8634740605789356E-5,0.006842616367721494,0.07355298171690844,4.1266138567213436E-5,7.150882892028027E-5,3.504695617935274E-5,4.524629102876533E-5,7.06184500223467E-5,3.3388705851456445E-4,1.4298258317023383E-4,2.017039714788806E-5,9.749469466422367E-5,0.39396591256497043,6.458248135183805E-5,6.742152659749062E-5,0.08037819554987322,1.3263489951206517E-5,6.256507993039976E-5,2.6449271890805548E-5,0.0033998929007146178,0.26409385227451737,1.0101977579443273E-4,8.996520196969346E-5,7.462045390215443E-5,2.1205491274137102E-4,8.496138280373991E-5
org.endeavour.mgmt.controller.DocumentAssignmentMaintenance,3.183546359881696E-4,1.6977114720064584E-4,1.907028149023432E-4,6.153967503626099E-5,1.1573099034797487E-4,1.6314451328390998E-5,1.8768035659934905E-4,1.4538353661164952E-4,0.2408461440129292,1.1275689135119505E-4,4.0933078105992224E-5,2.3722796827132438E-4,1.567909338266348E-4,5.898953639422646E-5,1.0222116273929412E-4,5.00992767637186E-5,0.07164636184098616,1.0094837492274679E-4,4.77288243428106E-4,2.043921865847254E-4,2.8833382961271107E-5,1.3936770046394907E-4,6.113292360913544E-5,9.232001748669934E-5,9.637840454829706E-5,0.1387603954020745,1.896002752757652E-5,8.943616213449903E-5,3.7808972222157254E-5,8.800104896888697E-5,0.14845816162777417,0.396229717797929,1.2860436522698206E-4,1.066691998342717E-4,3.0313039763478684E-4,1.2145145528559335E-4
org.endeavour.mgmt.controller.DocumentMaintenance,2.9061745413041693E-4,1.549795511257622E-4,1.740875121557289E-4,5.617792758549918E-5,1.0564773361795859E-4,1.4893027380847631E-5,1.7132839060405108E-4,1.3271675203160524E-4,0.2372873551762035,1.0293275798679454E-4,3.736671499053349E-5,2.1655908346849265E-4,1.4313026062268673E-4,5.384997405177016E-5,9.331497240909867E-5,4.573429320937582E-5,5.904384762992337E-5,9.21530783667988E-5,4.3570370433245213E-4,1.8658417435959504E-4,2.63212260885164E-5,1.272250557028123E-4,5.5806615058988557E-5,8.42764810507021E-5,8.798127432960752E-5,0.21379734110786708,1.7308103314417176E-5,8.164388643515524E-5,3.451480207405969E-5,8.033380991220893E-5,0.2444318426769454,0.3007188641675017,1.1739949410918184E-4,9.737546680839517E-5,2.7671965308975874E-4,1.1086979344897915E-4
org.endeavour.mgmt.controller.EventMaintenance,2.868683709036437E-4,1.529802519530508E-4,1.7184171252278312E-4,0.4515696725797396,1.0428483493302293E-4,1.4700901277078398E-5,1.6911818476006397E-4,1.310046520118651E-4,0.22992611646966363,1.0160488359050785E-4,3.688466918626545E-5,0.004513900805884529,1.4128382211144922E-4,5.315528750899608E-5,9.211117135416008E-5,4.514430224660778E-5,5.828215800788792E-5,9.096426621704593E-5,0.004730218372107957,1.8417716270722892E-4,2.598167157850999E-5,0.004425719223370558,5.508668705230126E-5,8.318928020633412E-5,8.684628014680373E-5,0.008932903687650973,1.70848217499375E-5,8.059064713086602E-5,3.406954710505433E-5,7.929747112730753E-5,0.29288019767253004,1.301244897847973E-4,1.1588499293954843E-4,9.611928372605786E-5,2.7314985714263794E-4,1.0943952807066897E-4
org.endeavour.mgmt.controller.ExtensionsMaintenance,2.412268193164713E-4,1.2864067056476638E-4,1.4450122056742883E-4,0.5569063150922016,8.769282913481636E-5,1.2361947205905891E-5,1.4221101360786996E-4,1.1016144938159852E-4,0.2005761790808488,8.543926546642936E-5,3.1016216257356866E-5,0.0037957266975219223,1.1880517507545878E-4,4.4698134183481056E-5,7.745602911637087E-5,3.796171884305947E-5,4.900930539974086E-5,7.649159976010455E-5,3.616555622063761E-4,1.5487406649483898E-4,2.1847915738031332E-5,1.0560307059457573E-4,4.632224271518562E-5,6.995363553739822E-5,7.302879666827214E-5,2.7971003685262833E-4,1.4366579335128592E-5,6.776845217476008E-5,2.8648987888823263E-5,6.668102405163813E-5,0.22820228792049277,1.0942132340030176E-4,0.007329391326291114,8.08264397192904E-5,2.2969095905452485E-4,9.202739633101822E-5
org.endeavour.mgmt.controller.GlossaryTermMaintenance,2.8686837090364375E-4,1.529802519530508E-4,1.7184171252278312E-4,5.545320949636762E-5,1.0428483493302294E-4,1.47009012770784E-5,1.69118184760064E-4,1.310046520118651E-4,0.24712665815995866,1.0160488359050786E-4,3.688466918626546E-5,2.1376538331078376E-4,1.4128382211144925E-4,5.3155287508996084E-5,9.21111713541601E-5,4.514430224660779E-5,5.8282158007887924E-5,9.096426621704594E-5,4.3008294953421236E-4,1.8417716270722895E-4,2.5981671578509994E-5,1.2558380079681256E-4,5.508668705230127E-5,8.318928020633413E-5,8.684628014680375E-5,0.1895385914357483,1.70848217499375E-5,8.059064713086604E-5,0.33114449708528343,7.929747112730755E-5,0.16387613499531764,1.3012448978479732E-4,1.1588499293954844E-4,0.06459815062233225,2.73149857142638E-4,1.0943952807066899E-4
org.endeavour.mgmt.controller.HomeController,2.0682469366815716E-4,1.1029481447466662E-4,1.2389344088363808E-4,3.998033324787393E-5,7.518667523824545E-5,1.0598970509365907E-5,1.2192984763894988E-4,9.445097392963714E-5,0.0014556029793222646,7.325449946816928E-5,0.07133318671755294,0.17066988716285694,1.0186199034916241E-4,3.832359078576722E-5,6.640977790172027E-5,3.2547877110347405E-5,4.201993213239057E-5,6.558288889021002E-5,3.100787096503888E-4,1.327869821883843E-4,1.873211483121976E-5,9.054268007192743E-5,3.97160800226831E-5,5.997732458601627E-5,6.261392718549264E-5,0.2606639014843693,1.2317715660583515E-5,5.8103777188313945E-5,2.4563264403180013E-5,5.7171430656165804E-5,0.19565763221214844,9.381639967379238E-5,8.355008985465755E-5,6.929952350488318E-5,0.23891900897107501,0.05898435014696911
org.endeavour.mgmt.controller.IBasicInfoMaintenance,7.619743246737032E-4,4.0634324308096197E-4,0.18320745281619458,1.4729376307287908E-4,2.7699940018305254E-4,3.904825508441688E-5,4.4920851405356354E-4,3.4797207141174755E-4,0.5993034505534413,0.057379571626569474,9.797235856112497E-5,0.13763105714537507,3.7527540802625216E-4,1.4119006628342574E-4,2.4466394592893197E-4,1.1991143920421512E-4,1.54807962441782E-4,2.416175582614296E-4,0.012564316303998378,4.892078855960658E-4,6.901202315391837E-5,3.3357330925217263E-4,1.4632021311017157E-4,2.2096578791742905E-4,2.3067944178311464E-4,8.83533045948864E-4,4.538037941956281E-5,2.1406334804050152E-4,9.049488469411096E-5,2.1062843847242404E-4,0.001251031880794477,3.4563420120158577E-4,3.0781151981578635E-4,2.553102179740957E-4,7.25535468672808E-4,2.906911983066502E-4
org.endeavour.mgmt.controller.IPrivileges,4.521254141569096E-4,2.41108002092478E-4,2.708350355916114E-4,8.739829082898949E-5,1.6436048364570354E-4,2.316968949013713E-5,2.6654255777745447E-4,0.02053845127845137,0.34204830180009343,1.6013668543874825E-4,5.813292096075082E-5,3.3690978952246367E-4,2.2267357807552137E-4,8.377659866764071E-5,1.4517390455347942E-4,7.11507033200536E-5,9.185691940965415E-5,1.4336629865226768E-4,6.778420049148443E-4,2.902766021396635E-4,0.6303322800230248,1.9792920274828567E-4,8.682062480293268E-5,1.311123552876365E-4,1.3687605313779784E-4,5.242535494775474E-4,2.6926921518587518E-5,1.2701672058316608E-4,5.3696083839737726E-5,1.2497858115934285E-4,7.423128167342316E-4,2.0508565880087676E-4,1.8264317624950958E-4,1.5149098112913437E-4,4.3050403883318895E-4,1.7248465488970874E-4
org.endeavour.mgmt.controller.IReportConstants,4.615088011423642E-4,2.4611194484394286E-4,2.7645593162753623E-4,8.921215034459528E-5,0.14544540220232272,2.365055200308431E-5,2.720743679553507E-4,0.048636634848577553,0.3491471542047803,1.6346015375747077E-4,5.933940853452888E-5,0.05568776126984717,0.014063259751846939,8.551529377525697E-5,1.48186836107338E-4,0.027744556997428258,9.37633130675284E-5,1.463417152486451E-4,6.919099021131756E-4,2.963009874217393E-4,4.179885730902124E-5,2.0203701497683053E-4,8.862249546831878E-5,1.338334541901002E-4,1.3971677152127687E-4,5.351338799770373E-4,2.7485761426773224E-5,1.2965281889911162E-4,5.481048953005093E-5,1.2757238003724482E-4,7.577187377587524E-4,2.0934199574067035E-4,0.02785836337925711,0.19385814247012115,0.13188110446872625,1.7606439231477865E-4
org.endeavour.mgmt.controller.ITaskMaintenance,4.3164750282767816E-4,2.301876067043426E-4,0.05849184225507156,8.343979968055495E-5,1.5691617880298078E-4,2.2120275252298705E-5,2.544701665941113E-4,1.971211769411986E-4,0.36537824588241935,0.013093611248931278,5.5499932936922694E-5,0.039143832972501715,0.1102087723996427,7.998214317971016E-5,1.3859860873581778E-4,6.792810678383045E-5,8.769648561905451E-5,1.3687287390887917E-4,0.06535077862320403,2.771292356492152E-4,3.909431918487689E-5,1.889644851357999E-4,8.288829761982524E-5,1.2517394284348418E-4,1.3067658814095023E-4,0.1428485119505735,2.5707332674516383E-5,1.212638098641744E-4,5.126405146737584E-5,1.1931798296490917E-4,0.13658633097745623,0.019606888149708148,1.743708017025025E-4,1.4462956882713965E-4,0.045703551880805916,1.6467238564341787E-4
org.endeavour.mgmt.controller.IterationMaintenance,1.4548327331122832E-4,7.758285702951148E-5,0.039341249244437014,2.81227045272783E-5,0.05457247194512406,7.455458514570651E-6,8.576709596057698E-5,6.643808633781468E-5,0.0947975762838763,5.152820090479218E-5,1.8705800124692452E-5,0.1702095136405871,0.041506535410626814,2.695732958028233E-5,4.671353162749267E-5,2.28946148419896E-5,0.0850801094020458,4.6131886767171435E-5,0.019845164003194013,9.340415053572579E-5,1.317642169972295E-5,6.368893983408984E-5,2.793682525192691E-5,4.218885738674768E-5,0.004405610249205028,0.2291509478309317,8.664446987620847E-6,4.087097892993828E-5,1.7278130793789197E-5,4.021515383018054E-5,0.17252074613898866,6.599171826511512E-5,0.0872901056589995,4.874621757968076E-5,1.3852602570449713E-4,5.550148565770221E-5
org.endeavour.mgmt.controller.ITestMaintenance,7.208091377880664E-4,3.8439080321587E-4,4.3178366527265964E-4,1.3933630953718383E-4,2.6203468062950644E-4,3.693869749690056E-5,4.249403047020834E-4,0.3028656747813108,0.015877827955062047,0.011060175873899156,9.267946309312821E-5,0.02214687465981316,3.5500138854193476E-4,1.3356236115380531E-4,2.3144612909152773E-4,1.1343329860980469E-4,1.4644455897929714E-4,2.285643206146858E-4,0.1415440376861718,4.627787351845831E-4,6.528369171479344E-5,3.155522196028511E-4,1.3841535500303554E-4,2.0902824926237248E-4,2.182171290460776E-4,0.16290892662705497,4.2928732770514134E-5,2.024987093878463E-4,8.560595508060663E-5,0.054223624669320396,0.20647607180744992,3.269615293991285E-4,2.911821947473927E-4,2.415172429401706E-4,0.07632046428913908,2.7498678791273404E-4
org.endeavour.mgmt.controller.ProjectMaintenance,1.776363433648015E-4,9.472934390907022E-5,1.0640885000300634E-4,3.43380670784571E-5,6.457587738777377E-5,9.10317975732604E-6,1.0472237090007154E-4,8.112148186243428E-5,0.13438795449977045,6.291638193562486E-5,2.283994481451333E-5,0.008120635575854906,8.748661087112603E-5,3.291513412182465E-5,5.7037628829068735E-5,2.7954524054296645E-5,3.6089825446139114E-5,5.632743539051884E-5,0.050858673031433696,0.040055379783106304,1.6088525616028738E-5,7.77647500459106E-5,3.4111106864893005E-5,5.151296218699081E-5,5.377747149857511E-5,0.21322641490346633,1.0579365208992368E-5,4.990382111710259E-5,2.1096748131461013E-5,4.910305296034962E-5,0.2186375995899805,8.057646255935935E-5,7.175899640588698E-5,5.9519556074293997E-5,0.2957350019988399,0.03734634479915173
org.endeavour.mgmt.controller.ProjectMemberAssignmentsController,1.7763634336480158E-4,9.472934390907027E-5,1.0640885000300639E-4,3.433806707845712E-5,0.06929621888098945,9.103179757326043E-6,1.0472237090007158E-4,8.112148186243431E-5,0.011901201493398322,6.291638193562488E-5,2.283994481451334E-5,0.021434413076547542,0.008075753111286704,3.291513412182466E-5,5.7037628829068755E-5,2.795452405429666E-5,3.6089825446139134E-5,0.03733490443732988,0.3091459565448707,0.08798497878559979,1.6088525616028748E-5,7.776475004591063E-5,3.411110686489302E-5,5.151296218699083E-5,0.029344087973022362,0.11470446139834099,1.0579365208992373E-5,4.9903821117102616E-5,2.1096748131461023E-5,4.910305296034964E-5,2.9164857862144534E-4,8.057646255935938E-5,0.01871104749737557,0.1039069840614768,0.18656202649316045,6.776779721237741E-5
org.endeavour.mgmt.controller.ProjectMemberMaintenance,2.055501647889564E-4,1.0961513776981628E-4,1.231299645039602E-4,3.973395991391293E-5,7.47233476383217E-5,1.0533655803639045E-5,1.2117847163400469E-4,9.386893272456175E-5,0.1647492575802258,7.280307863708912E-5,2.6429019712213616E-5,1.5316958655042833E-4,1.0123427976929722E-4,3.808742690057128E-5,6.60005367308722E-5,3.234730527050523E-5,4.1760990049339705E-5,6.517874330976932E-5,3.08167892023801E-4,1.3196870057713457E-4,1.8616680736298768E-5,8.998472319305946E-5,3.9471335113070054E-5,0.003140789317908399,6.222807742537586E-5,0.06186197374840197,1.2241809423002492E-5,5.7745720610524584E-5,2.4411896646776962E-5,5.6819119536327186E-5,0.17904601084451466,9.3238268945753E-5,8.303522385635256E-5,6.88724746720995E-5,0.49318477568113334,0.09559504630334885
org.endeavour.mgmt.controller.ProjectPlanMaintenance,8.032196511567221E-5,4.283384195355229E-5,0.1120219981430568,1.552667080267066E-5,2.919932527660026E-5,4.116191951823972E-6,4.735239682901943E-5,3.668076426739366E-5,0.04993012485929923,2.8448949912571378E-5,0.13486059545904225,0.11684981759515765,0.20472300124277315,1.4883262088329724E-5,2.5790749495899126E-5,1.2640219131865735E-5,1.631876476179413E-5,0.051798340333616806,0.0205887656939774,5.156884877713657E-5,7.274761283727933E-6,3.516294820136611E-5,0.05780839600455089,0.04216400137639334,2.4316601591189444E-5,0.09641475575999572,0.00963694567297649,2.2565050051018538E-5,9.5393331982148E-6,2.2202966083660774E-5,0.09043339365241632,3.643432246038658E-5,0.0036445080692614797,2.691300449076366E-5,7.648083763173467E-5,0.00845878436212638
org.endeavour.mgmt.controller.SecurityGroupMaintenance,2.662592554932224E-4,1.4198988847002064E-4,1.5949630938701519E-4,5.1469355888565096E-5,9.679283366456204E-5,1.3644763334431929E-5,1.5696844452644368E-4,1.2159305329113518E-4,0.2253814491796346,9.430541461948439E-5,3.4234811337732246E-5,1.9840811181540282E-4,1.3113375019397627E-4,4.9336520555022654E-5,8.549374694084055E-5,4.1901058203381457E-5,5.4095067890670275E-5,8.442923743438143E-5,3.991850533489888E-4,1.7094555968929923E-4,2.4115103764043506E-5,1.165616453178099E-4,5.112916504503902E-5,7.721281974371279E-5,8.060709454096906E-5,0.048203211818205215,1.5857418874877405E-5,7.480087692201146E-5,3.162193245148664E-5,7.360060489883733E-5,0.24390073805506912,1.2077612342691167E-4,1.0755961643915615E-4,8.921390965070281E-5,2.5352630327205955E-4,0.47904633609665875
org.endeavour.mgmt.controller.SecurityMaintenance,7.619371994071924E-5,4.063234450369784E-5,4.564204578166068E-5,1.4728658655782815E-5,2.769859040897826E-5,3.9046352557218994E-6,4.491866275079634E-5,3.479551173550673E-5,0.027947556544293654,2.6986781500233368E-5,9.796758510642382E-6,5.677718912578618E-5,3.752571236837399E-5,1.4118318715552117E-5,2.4465202529866393E-5,0.06854028032463574,1.5480041981642373E-5,0.16677633233999245,0.06064755487691472,4.891840501825305E-5,6.900866071811301E-6,3.335570567386616E-5,1.4631308402887352E-5,2.2095502191980872E-5,2.306682025123447E-5,0.05605311897451613,4.537816837566572E-6,2.1405291834675877E-5,9.049047556036021E-6,2.1061817613593864E-5,0.13603953845990147,3.456173610517023E-5,3.077965224801306E-5,2.5529777863122248E-5,0.10971781363580514,0.3735082469225075
org.endeavour.mgmt.controller.servlet.CreateProjectPlan,1.423783107661522E-4,7.59270524841924E-5,0.1260054618543585,2.7522498453851286E-5,5.175857690242919E-5,7.296341119716682E-6,8.393662009557602E-5,6.50201379719971E-5,0.12692221193458966,5.042846531194318E-5,0.40552395003141717,1.0609588669603251E-4,0.049157647149248015,2.63819954077896E-5,4.571655264323992E-5,0.13447954039852097,2.892656021585701E-5,4.5147321481515975E-5,2.1345847104410653E-4,0.03210501411247473,1.2895205207100835E-5,6.232966485890138E-5,2.7340586288771308E-5,4.1288445820359736E-5,4.3103485492930936E-5,0.05138685759098304,8.479526874414375E-6,3.999869405574127E-5,1.6909373975616195E-5,3.9356865839092644E-5,2.3376090261098412E-4,0.04274938787099299,5.751595927395706E-5,0.029927069058362815,1.3556954753665598E-4,5.431695062325475E-5
org.endeavour.mgmt.controller.servlet.DownloadAttachment,4.460789688448052E-4,2.3788357297764616E-4,2.672130555391072E-4,8.622948020847993E-5,1.6216242831698917E-4,2.2859832410632335E-5,2.6297798266513726E-4,2.0371161832600295E-4,0.411027553771137,1.579951165716838E-4,5.735548727439741E-5,3.3240416662741175E-4,2.1969567953205E-4,8.265622231537882E-5,1.4323243865233313E-4,0.41464500255352826,9.062848185149444E-5,1.4144900655309157E-4,0.007355467342718714,2.863946226152569E-4,4.0401377224326504E-5,0.08043556674447784,8.565953953013826E-5,1.293589398388142E-4,1.3504555756307403E-4,5.172425071487202E-4,2.6566817544584933E-5,0.08036560260193693,5.297798566554734E-5,1.233071950073976E-4,7.323855847974309E-4,2.0234297019853677E-4,1.8020061951139522E-4,1.4946503455768936E-4,4.2474674440571496E-4,1.7017795192563717E-4
org.endeavour.mgmt.controller.servlet.DownloadDocument,3.8887296095493413E-4,2.0737693513307113E-4,2.329451495604128E-4,7.517124911114712E-5,1.4136641280931847E-4,1.992824440810821E-5,2.2925319041554318E-4,1.7758725636517244E-4,0.3641457820251154,1.377335249782336E-4,5.00001114627032E-5,2.8977602966781123E-4,0.011849874686771301,7.205623254637997E-5,1.2486404070510436E-4,0.43724944152827266,7.900611449068897E-5,1.2330931930030434E-4,5.830117468676166E-4,2.496668363146098E-4,3.522022844647286E-5,0.06429118143448667,7.467439869981894E-5,1.1276970553304016E-4,1.1772706068022057E-4,4.5091035295289933E-4,2.3159838780264317E-5,1.0924705109989551E-4,4.618398891241377E-5,1.0749404786724364E-4,6.384630767472341E-4,0.1109307494819977,1.5709135236028016E-4,1.302973567621873E-4,3.702764211923292E-4,0.005977530608230678
